Epoch,Train Loss,Train MSE,Train MAE,Train R2,Total Params,Trainable Params,Non-trainable Params,Val Loss,Val MSE,Val MAE,Val R2
39,0.03274743549665001,0.032747433,0.13888443,-0.14411091804504395,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
40,0.03266928226591271,0.032669283,0.13788751,-0.1414223313331604,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
41,0.03209672802101786,0.032096725,0.13846438,-0.13558247685432434,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
42,0.030917549488421913,0.03091753,0.13538064,-0.08011847734451294,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
43,0.036107677705237796,0.036107678,0.13827723,-0.3241528868675232,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
44,0.03242631573404107,0.03242631,0.13779506,-0.13515546917915344,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
45,0.031721941186724424,0.031721935,0.13759796,-0.10993358492851257,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
46,0.03065696642429472,0.030656952,0.13437903,-0.07359996438026428,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
47,0.03138128735960644,0.03138128,0.13333566,-0.09050709009170532,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
48,0.030259939189129902,0.030259948,0.13336061,-0.06363323330879211,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
49,0.02944000295110952,0.029439993,0.13258797,-0.03807075321674347,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
50,0.02964019653535335,0.029640192,0.13144547,-0.03479982912540436,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
51,0.02925761543632111,0.029257616,0.13165346,-0.029013246297836304,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
52,0.0283706031182659,0.028370602,0.12944822,0.005632296204566956,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
53,0.029722579972487742,0.029722571,0.13064164,-0.04302319884300232,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
54,0.02810910556500203,0.02810911,0.12878841,0.014754578471183777,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
55,0.027825028017581067,0.027825015,0.12838043,0.019288182258605957,134809796,114785412,20024384,0.03204138242803952,0.030467227,0.13662347,-0.006409630179405212
